protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,q_tuning_best_q,q_selection_mode,q_stable_basin_left,q_stable_basin_right,q_search_boundary_hit,q_refinement_passes,q_preferred_neighbor_radius,q_neighbor_radius_used,q_validation_runs,q_validation_candidates_tested,q_validation_passed,q_validation_selected_rank,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,stability_rate_ok,stability_rate_ok_ci95,stability_censor_ok,stability_censor_ok_ci95,stability_slope_ok,stability_slope_ok_ci95,stability_rate_relative_error,stability_rate_relative_error_ci95,stability_allowed_censored,stability_allowed_censored_ci95,stability_slope_limit_pkt_s,stability_slope_limit_pkt_s_ci95,condition_elapsed_s,timeout_exceeded,result_source,rerun_replaced
sb_cb,fixed_payload,15,7.5,2,396,0.4,0.4,wide_neighbor_stable_validated,0.2,0.9,0,1,2,2,2,1,1,1,1,300.333333333333,42.6182283807456,300.333333333333,42.6182283807456,0,0,0,0,739.112247442089,42.8066941170765,2.75510848957236,8.42431829675542,736.357138952516,51.130907926538,739.112247442089,42.8066941170765,642,12.9079581892484,1196.4,83.2438216695629,2112.62999999999,1055.8894658715,642,12.9079581892484,1196.4,83.2438216695629,2112.62999999999,1055.8894658715,0,0,40.6364072712146,2.50630842193634,14.5379806833363,2.50467797260526,66.3996681448376,29.7711690433036,20.7830828531278,17.9049688032361,198,0,396,0,0,0,300.333333333333,42.6182283807456,300.666666666667,42.8348714346875,600.666666666667,85.2364567614912,601.333333333333,85.669742869375,NaN,NaN,0.119024333333333,0.0169348724438497,0.222269333333333,0.0442506272286095,0.102717,0.0258967871485129,0.119552333333333,0.0183544213320128,-0.216916216916217,0.409322743827609,1,0,0.000410702583126499,0.00176711059040438,0.878432487745842,0.0679497256192434,409.666666666667,59.8431473036159,39,26.1720148054054,1.12878909086707,0.0696196783871205,1428,1996.85737713423,1233,1800.27844000267,1428,1996.85737713423,1026,1720.63615248279,1188,1875.34464524832,1,0,1,0,1,0,0.0011001100110011,0.00473339134185859,2.66666666666667,1.43421757658315,15.0166666666667,2.13091141903728,71.9884068,0,original_stable,0
s7_clean,fixed_payload,15,7.5,2,396,0.775,0.775,wide_neighbor_stable_validated,0.4,0.925,0,1,2,2,2,1,1,1,1,300.333333333333,42.6182283807456,300.333333333333,42.6182283807456,0,0,0,0,660.382920725415,34.0351371166971,2.47377290920581,7.67375946880585,657.909147816209,29.9535551382641,660.382920725415,34.0351371166971,594,0,1048.2,109.192476494843,1415.76,505.24083207912,594,0,1048.2,109.192476494843,1415.76,505.24083207912,0,0,37.5718548423655,3.75917633856148,2.74348289259306,0.595861367083345,52.5204632906059,23.0004595498693,7.07334679064459,16.9162935235266,162,0,396,0,0,0,300.333333333333,42.6182283807456,300.666666666667,42.8348714346875,600.666666666667,85.2364567614912,601.333333333333,85.669742869375,NaN,NaN,0.119064,0.0169626090881363,0.198407333333333,0.0249398140673723,0.0793433333333333,0.0109875492786607,0.119064,0.0169626090881363,-0.152272152272152,0.408477059993461,1,0,0.000761555068251073,0.00327670699326442,0.878432487745842,0.0679497256192434,381,10.8281052473581,12.6666666666667,28.6843515316631,1.04366263451015,0.104421564960041,1050,1411.40126769871,525,705.700633849357,1050,1411.40126769871,399,903.557073247387,798,1807.11414649477,1,0,1,0,1,0,0.0011001100110011,0.00473339134185859,2.66666666666667,1.43421757658315,15.0166666666667,2.13091141903728,58.9156263,0,original_stable,0
s7_busy,fixed_payload,15,7.5,2,396,0.5,0.5,wide_neighbor_stable_validated,0.2,0.7,0,1,2,2,2,1,1,1,1,300.333333333333,42.6182283807456,300.333333333333,42.6182283807456,0,0,0,0,2253.00387519899,136.726496117165,38.9670338094946,57.8767052087391,2214.0368413895,86.2963357385422,2253.00387519899,136.726496117165,1584,88.7275432043338,6373.35,384.79303178162,9804.27,1577.17893674362,1584,88.7275432043338,6373.35,384.79303178162,9804.27,1577.17893674362,0,0,80.3259167015544,6.92106581091255,19.7140405799266,1.26998929038094,1356.53025895102,93.8950344034341,199.466625156995,31.1447961491064,162,0,396,0,0,0,300.333333333333,42.6182283807456,301.333333333333,43.4073004481243,600.666666666667,85.2364567614912,602.666666666667,86.8146008962485,NaN,NaN,0.119328,0.0171892909774572,0.679183,0.0664564976244823,0.559855,0.0507380741293851,0.119328,0.0171892909774572,-0.958804958804959,1.29681346232403,1,0,0.00447681689416884,0.019262188430284,0.878025836391727,0.0696954426125656,801,78.5160444162161,369.666666666667,73.7890656589864,2.23127546393206,0.192251828080904,107142,10666.5668328661,48363,3624.37905557097,107142,10666.5668328661,41063.3333333333,2433.19270522101,90799.6666666667,8356.11137869878,1,0,1,0,1,0,0.0033003300330033,0.0142001740255758,2.66666666666667,1.43421757658315,15.0166666666667,2.13091141903728,266.8178399,0,original_stable,0
sf_cf,fixed_payload,15,5,3,594,0.325,0.325,wide_neighbor_stable_validated,0.2,0.4,0,2,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,2398.47930186803,499.633981373402,54.5097289499853,98.7237898494069,2343.96957291804,455.083573953038,2398.47930186803,499.633981373402,1861.5,171.121751528419,5501.85,2039.23465818769,10300.77,6236.5418416138,1861.5,171.121751528419,5501.85,2039.23465818769,10300.77,6236.5418416138,289.451972805374,17.5272666508207,0,0,1371.12179709873,372.903488277509,0,0,89.395803013943,96.3098268162125,0,0,594,0,0,0,192,39.978412978425,191.666666666667,38.5908481541098,576,119.935238935275,575,115.772544462329,NaN,NaN,0.113751333333333,0.0229672584514332,0.459739666666667,0.153485967913122,0.328762333333333,0.120027745319578,0.130977333333333,0.0334613612878566,0.0977080977080974,1.2555362934856,1,0,0.00482398293484658,0.0092346875032602,0.825327179547738,0.131424811677888,261.666666666667,22.9474812253305,29,31.1261563132618,1.15049798487196,0.162137755582849,8712,3071.6601374501,8712,3071.6601374501,19404,10876.6533597284,7722,6761.94696586943,17226,18488.9368500775,1,0,1,0,1,0,0.00158730158730159,0.00682960750753883,1.33333333333333,1.43421757658315,9.6,1.99892064892125,2.378015,0,original_stable,0
sf_cb,fixed_payload,15,5,3,594,0.55,0.55,wide_neighbor_stable_validated,0.4,0.775,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,1267.0259428708,381.55758962115,9.94867931936614,5.32616329607709,1257.07726355143,382.855546926046,1267.0259428708,381.55758962115,1038,103.263665513987,2423.7,1557.17329849264,5568.45,12180.7515712133,1038,103.263665513987,2423.7,1557.17329849264,5568.45,12180.7515712133,132.512585836772,3.3549925225937,0,0,213.552434158021,87.438444468703,69.8750575090371,144.054721367129,49.1371860476034,158.542054810279,198,0,594,0,0,0,192,39.978412978425,192,39.978412978425,576,119.935238935275,576,119.935238935275,NaN,NaN,0.114041333333333,0.0237672525325471,0.242460333333333,0.0648857795696766,0.128419,0.064492754560652,0.114041333333333,0.0237672525325471,-0.00671600671600682,0.550193320556208,1,0,0.00015043780471337,0.000647281631107248,0.826005138297928,0.137587497581622,275.666666666667,143.615246514216,46.6666666666667,149.158627964648,1.24816760630103,0.800717448536761,3894,11642.978286702,3894,11642.978286702,9240,29533.4083370003,3894,11642.978286702,9240,29533.4083370003,1,0,1,0,1,0,0,0,1.33333333333333,1.43421757658315,9.6,1.99892064892125,2.1654878,0,original_stable,0
sb_cf,fixed_payload,15,5,3,594,0.00105737126344056,0.00105737126344056,wide_neighbor_stable_validated,0.0005,0.002,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,13019.4815172997,3185.78594239243,973.842957010128,793.845848931718,12045.6385602895,3058.70656460863,13019.4815172997,3185.78594239243,9430.5,3089.15109698441,37655.7,12975.7361891635,56932.08,26541.2631961866,9430.5,3089.15109698441,37655.7,12975.7361891635,56932.08,26541.2631961866,0,0,49.5856071631293,8.23400619934575,11087.6545492956,2913.09005151137,90.2358856391719,53.4316770567441,224.162518191634,135.861102289205,0,0,594,0,0,0,192,39.978412978425,191,32.8620530386421,576,119.935238935275,573,98.5861591159264,NaN,NaN,0.113454,0.0195200595049534,2.47738066666667,0.971728594064798,2.32135666666667,0.920173276373738,0.156024,0.0528399719850854,-1.80795894477655,13.9907474170805,1,0,0.0181575206687524,0.0267144458004122,0.822905028822221,0.12001271800013,310,66.7951326339707,73.3333333333333,59.8431473036159,1.37737797675359,0.228722394426271,48114,29622.0176220324,35193,15709.1283017232,48114,29622.0176220324,31344,19228.3350533289,42570,34045.0474337932,1,0,1,0,1,0,0.0118561323293495,0.0170796866029723,1.33333333333333,1.43421757658315,9.6,1.99892064892125,45.584178,0,original_stable,0
sb_cb,fixed_payload,15,5,3,594,0.55,0.55,wide_neighbor_stable_validated,0.4,0.925,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,971.555861653956,133.075650954591,6.50141820059664,10.1904689390113,965.054443453359,137.463765241718,971.555861653956,133.075650954591,837,0,1550.55,415.213623887196,3279.36,2106.9297930839,837,0,1550.55,415.213623887196,3279.36,2106.9297930839,0,0,42.7169155524068,5.46941084743755,8.98851142285253,0.349150380299442,89.5369393669098,103.448924298713,31.8120771111898,28.2713490512527,198,0,594,0,0,0,192,39.978412978425,192,39.978412978425,576,119.935238935275,576,119.935238935275,NaN,NaN,0.113967333333333,0.0239912625581461,0.185991333333333,0.0229662810917481,0.071628,0.0160463988339584,0.114363333333333,0.0231693511292243,-0.0623960623960625,0.430453258553251,1,0,0.000460061176730063,0.00197948347790904,0.826005138297928,0.137587497581622,267.333333333333,30.0501954238944,35.3333333333333,25.0064379175031,1.18658098756686,0.151928079095487,1260,2062.69010312709,1041,1856.36903658728,1260,2062.69010312709,810,1090.01573735993,1014,1200.09307331364,1,0,1,0,1,0,0,0,1.33333333333333,1.43421757658315,9.6,1.99892064892125,67.8022635,0,original_stable,0
s7_clean,fixed_payload,15,5,3,594,0.775,0.775,wide_neighbor_stable_validated,0.4,0.925,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,884.916134539138,89.0187581279617,6.00986765452753,9.80656110112742,878.906266884611,93.0308404322263,884.916134539138,89.0187581279617,792,0,1345.2,447.768027597394,2234.01,1474.74113747776,792,0,1345.2,447.768027597394,2234.01,1474.74113747776,0,0,36.9072830554263,1.60003250022369,2.77149642995847,1.14212070354489,79.1447136498073,90.4631740574184,4.08277374941851,7.2001462510066,162,0,594,0,0,0,192,39.978412978425,192,39.978412978425,576,119.935238935275,576,119.935238935275,NaN,NaN,0.113964333333333,0.0240003890375639,0.169494333333333,0.0224338473558412,0.05553,0.00993033980362125,0.113964333333333,0.0240003890375639,-0.0586000586000587,0.509370005951406,1,0,0.000523790742468105,0.00225368966789789,0.826005138297928,0.137587497581622,236.333333333333,9.40479358891743,4.66666666666667,7.58916606719352,1.02520230709518,0.0444453472284357,462,787.702794401347,231,393.851397200674,462,787.702794401347,147,239.058731116596,294,478.117462233192,1,0,1,0,1,0,0,0,1.33333333333333,1.43421757658315,9.6,1.99892064892125,51.805163,0,original_stable,0
s7_busy,fixed_payload,15,5,3,594,0.7,0.7,wide_neighbor_stable_validated,0.2,0.9,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,2681.97769289534,286.505255399814,50.1365441656602,6.27980642528235,2631.84114872968,292.708223031517,2681.97769289534,286.505255399814,1885.5,246.69063466368,6947.25,1048.76326231644,12467.1,5070.63088907239,1885.5,246.69063466368,6947.25,1048.76326231644,12467.1,5070.63088907239,0,0,87.4740494471024,5.02370069922069,9.92837809577869,1.73985820322406,1546.80549867484,263.51708785835,231.633222511961,22.6066531464931,162,0,594,0,0,0,192,39.978412978425,191.666666666667,36.1980150877958,576,119.935238935275,575,108.594045263388,NaN,NaN,0.113677666666667,0.0217923662515869,0.514553,0.117426610660868,0.400875333333333,0.0984653179603424,0.113677666666667,0.0217923662515869,0.314860314860315,2.10662667725179,1,0,0.00449646821689336,0.00771844831602401,0.828210586512491,0.120892500654416,571,16.289580330703,274.666666666667,67.4539834705103,2.42983470686395,0.139547241645019,83727,4260.15422256049,37254,1255.26160313605,83727,4260.15422256049,31101,3298.91149880124,69804,6955.04216654806,1,0,1,0,1,0,0.00503680056752683,0.0118882121221342,1.33333333333333,1.43421757658315,9.6,1.99892064892125,195.5287225,0,original_stable,0
sf_cf,fixed_payload,15,3.75,4,792,0.4,0.4,wide_neighbor_stable_validated,0.1,0.5375,0,1,2,2,2,1,1,1,1,136,23.9561565343324,136,23.9561565343324,0,0,0,0,2887.81237865125,181.632484025696,22.9508348794063,49.3886388929038,2864.86154377184,132.699726723169,2887.81237865125,181.632484025696,2211,207.733927453809,6980.85,420.956302775178,9173.51999999999,592.60890115071,2211,207.733927453809,6980.85,420.956302775178,9173.51999999999,592.60890115071,407.304828062303,34.722244233522,0,0,1525.83958234457,152.279351870849,0,0,139.717133364974,11.1196475489702,0,0,792,0,0,0,136,23.9561565343324,135.666666666667,24.8827449681701,544,95.8246261373295,542.666666666667,99.5309798726806,NaN,NaN,0.107488,0.0198758042520716,0.392152333333333,0.0894096236398773,0.265656333333333,0.0661912961332573,0.126496,0.0236388351832427,-0.0776080776080778,0.356581549173586,1,0,0.00321728839558675,0.0114523427204901,0.804598086762104,0.203078885200644,200,44.783429475148,24,4.96827542350066,1.17641052192547,0.0140399590264775,12672,7093.69522886344,12672,7093.69522886344,25872,15902.604489154,9240,2271.80064130772,19008,3934.87413541252,1,0,1,0,1,0,0.00258397932816537,0.0111179657099469,1,0,6.8,1.19780782671662,1.8490763,0,original_stable,0
sf_cb,fixed_payload,15,3.75,4,792,0.55,0.55,wide_neighbor_stable_validated,0.4,0.625,0,2,2,2,2,1,1,1,1,136,23.9561565343324,136,23.9561565343324,0,0,0,0,1390.41133451266,72.3597259745613,4.37615955473098,9.67933445339531,1386.03517495793,62.8311870994484,1390.41133451266,72.3597259745613,1210.5,19.3619372838726,2469.6,255.198364022973,3757.62,1693.50546075294,1210.5,19.3619372838726,2469.6,255.198364022973,3757.62,1693.50546075294,149.110163092721,25.969820323241,0,0,178.762695775985,11.9031709431177,46.1917418130043,33.3331426593219,21.9705742762221,21.9920754917322,198,0,792,0,0,0,136,23.9561565343324,135.666666666667,24.8827449681701,544,95.8246261373295,542.666666666667,99.5309798726806,NaN,NaN,0.107488,0.0195934774285625,0.189037,0.043118211006012,0.081549,0.0236380312631996,0.107488,0.0195934774285625,-0.163444163444164,0.417218932139118,1,0,0.00128224943186048,0.00551707401821417,0.80754027238571,0.214227275550347,187.333333333333,53.9883389329653,15.3333333333333,17.4480098702702,1.11096249634456,0.111071088342082,1980,2555.77572147118,1980,2555.77572147118,3960,5111.55144294236,1518,1727.35297715675,3036,3454.70595431351,1,0,1,0,1,0,0.00258397932816537,0.0111179657099469,1,0,6.8,1.19780782671662,2.5150837,0,original_stable,0
sb_cf,fixed_payload,15,3.75,4,792,0.000876825413118452,0.000876825413118452,wide_neighbor_stable_validated,0.0005,0.00105737126344056,0,2,2,2,2,1,1,1,1,136,23.9561565343324,136,23.9561565343324,0,0,0,0,15385.53983475,5068.80912678648,553.421139491738,267.482387667477,14832.1186952582,4877.79524189165,15385.53983475,5068.80912678648,11671.5,2816.97519854733,45737.55,18262.1265235228,61119.6300000001,40202.6600749195,11671.5,2816.97519854733,45737.55,18262.1265235228,61119.6300000001,40202.6600749195,0,0,48.5720757647668,16.5914251051034,13628.0793351167,4395.88964893528,86.8816175518833,100.531938785341,276.58566682487,365.011352312274,0,0,792,0,0,0,136,23.9561565343324,137.666666666667,22.5404985320661,544,95.8246261373295,550.666666666667,90.1619941282644,NaN,NaN,0.109032,0.0178520748373963,2.117963,1.06239733605388,1.968803,0.992668785137973,0.14916,0.0697353991202569,-3.95064853396901,9.04416688772792,1,0,0.0223530035368062,0.0352221577567278,0.803032857855803,0.180940507552483,223.333333333333,107.058362015738,48.6666666666667,72.6937532830831,1.34922432679908,0.460872919586204,44352,60288.3843691814,30216,40160.2384704075,44352,60288.3843691814,27096,35002.793708283,40128,52804.0952258003,1,0,1,0,1,0,0.0177127228622245,0.0452890744089115,1,0,6.8,1.19780782671662,55.906167,0,original_stable,0
sb_cb,fixed_payload,15,3.75,4,792,0.8,0.8,wide_neighbor_stable_validated,0.4,0.925,0,1,2,2,2,1,1,1,1,136,23.9561565343324,136,23.9561565343324,0,0,0,0,1198.32672477025,196.090689312276,1.61363636363636,6.94291690482299,1196.71308840661,192.553832810875,1198.32672477025,196.090689312276,1026,0,1758,404.898082617951,5577.75000000001,7758.29045732373,1026,0,1758,404.898082617951,5577.75000000001,7758.29045732373,0,0,49.1195150364586,26.4722992809918,2.54368555033007,1.58293715087836,91.8683393018941,38.3970136722169,63.1815485179273,129.350159977279,198,0,792,0,0,0,136,23.9561565343324,135.666666666667,24.8827449681701,544,95.8246261373295,542.666666666667,99.5309798726806,NaN,NaN,0.107548,0.0194246048780063,0.163117,0.0500265969142466,0.055569,0.0329817427887705,0.107548,0.0194246048780063,-0.171988171988172,0.427017841051027,1,0,0.00115218704773144,0.00495746074610365,0.80754027238571,0.214227275550347,226.333333333333,145.047550902426,50.6666666666667,102.614233475093,1.36443097323496,0.735341646694217,1320,2821.73988879202,948,2147.03233467823,1320,2821.73988879202,615,1249.67435758281,912,1847.05620255167,1,0,1,0,1,0,0.00258397932816537,0.0111179657099469,1,0,6.8,1.19780782671662,61.5228319,0,original_stable,0
s7_clean,fixed_payload,15,3.75,4,792,0.7,0.7,wide_neighbor_stable_validated,0.2,0.9,0,1,2,2,2,1,1,1,1,136,23.9561565343324,136,23.9561565343324,0,0,0,0,1076.96635673297,31.6754957086155,1.54545454545455,6.64955421870371,1075.42090218751,32.3811947370742,1076.96635673297,31.6754957086155,990,0,1628.7,210.257128297711,2422.11,925.851165967347,990,0,1628.7,210.257128297711,2422.11,925.851165967347,0,0,36.7272727272727,3.12920198527233,3.59963541441947,0.71083118223642,77.821266773094,39.7248073083256,3.27272727272727,14.0814089337255,162,0,792,0,0,0,136,23.9561565343324,135.666666666667,24.8827449681701,544,95.8246261373295,542.666666666667,99.5309798726806,NaN,NaN,0.10756,0.0193910663226189,0.146392,0.0304140241850401,0.038832,0.0110591375307063,0.10756,0.0193910663226189,-0.0945840945840946,0.273039788435243,1,0,0.00111086749981725,0.00477967708047866,0.80754027238571,0.214227275550347,172,34.5107440225715,2.66666666666667,11.4737406126652,1.02020202020202,0.0869222773686759,294,1264.97990254634,147,632.489951273171,294,1264.97990254634,84,361.422829298955,168,722.84565859791,1,0,1,0,1,0,0.00258397932816537,0.0111179657099469,1,0,6.8,1.19780782671662,53.7428529,0,original_stable,0
s7_busy,fixed_payload,15,3.75,4,792,0.6,0.6,wide_neighbor_stable_validated,0.2,0.9,0,1,2,2,2,1,1,1,1,136,23.9561565343324,136,23.9561565343324,0,0,0,0,3122.79934849204,969.92965494156,26.5421754325409,50.9523943312599,3096.2571730595,918.97739252265,3122.79934849204,969.92965494156,2266.5,547.219791308757,8651.85,5433.2087313894,12302.04,9772.30244645238,2266.5,547.219791308757,8651.85,5433.2087313894,12302.04,9772.30244645238,0,0,76.7448763860724,34.6655377856811,13.9136536221254,4.91841785439763,1868.24669931398,724.019781845645,183.351943737326,155.994920035565,162,0,792,0,0,0,136,23.9561565343324,136,21.6562104947161,544,95.8246261373295,544,86.6248419788645,NaN,NaN,0.107716,0.0171414660773824,0.426711666666667,0.113010698126088,0.318995666666667,0.111980700091718,0.107716,0.0171414660773824,-0.354788354788355,0.335347373779855,1,0,0.00976608233908214,0.0347518384300289,0.80903417660857,0.211823132719708,361.666666666667,163.091413375472,153.333333333333,123.367724472795,2.13180212183534,0.962931605157807,59976,8986.19194610863,27153,3453.66888529152,59976,8986.19194610863,22722,2783.48378834869,49938,7124.36274073256,1,0,1,0,1,0,0.0048515530243105,0.0105036522704116,1,0,6.8,1.19780782671662,160.3512601,0,original_stable,0
sf_cf,fixed_payload,15,3,5,990,0.4,0.4,wide_neighbor_stable_validated,0.1,0.5375,0,1,2,2,2,1,1,1,1,117,15.5134350376268,117,15.5134350376268,0,0,0,0,3682.64132187938,569.556365039789,53.937630234422,105.461412969008,3628.70369164496,464.139749124864,3682.64132187938,569.556365039789,2706,616.886973814116,9271.65,1069.48509591515,14081.76,12659.6729657869,2706,616.886973814116,9271.65,1069.48509591515,14081.76,12659.6729657869,483.105640152274,21.2866200844035,0,0,1967.21092967341,410.764761058798,0,0,188.387121819275,222.266103250211,0,0,990,0,0,0,117,15.5134350376268,117.333333333333,16.9091758498227,585,77.5671751881339,586.666666666667,84.5458792491135,NaN,NaN,0.116153333333333,0.0167121060748994,0.430265333333333,0.0183713061013349,0.292332,0.0358368508940169,0.137933333333333,0.0181187891490552,0.193620193620194,0.437953613760554,1,0,0.000761162208374931,0.00327501665364597,0.751763423253521,0.103135527057205,166.333333333333,22.5404985320661,22,23.6971634495683,1.19029002203967,0.224511215404253,12540,7099.37700408661,12540,7099.37700408661,25740,14959.3155952043,10560,11359.0032065386,21780,23460.1918150726,1,0,1,0,1,0,0.00268817204301075,0.0115662707788964,1,0,5.85,0.775671751881339,1.4220482,0,original_stable,0
sf_cb,fixed_payload,15,3,5,990,0.7,0.7,wide_neighbor_stable_validated,0.4,0.85,0,1,2,2,2,1,1,1,1,117,15.5134350376268,117,15.5134350376268,0,0,0,0,1462.5654953917,150.969213949318,5.52996894409938,13.2502579030699,1457.03552644761,155.50731060258,1462.5654953917,150.969213949318,1347,34.1512473023708,2278.5,690.608333839977,2954.94,1630.74325429093,1347,34.1512473023708,2278.5,690.608333839977,2954.94,1630.74325429093,161.210125726307,102.500475113881,0,0,78.6462532558605,38.1039378103815,24.8070276497696,59.6128337503619,4.3721198156682,12.0350950209265,198,0,990,0,0,0,117,15.5134350376268,117,15.5134350376268,585,77.5671751881339,585,77.5671751881339,NaN,NaN,0.11583,0.0153583006872505,0.171024,0.022615232684733,0.055194,0.01584452262067,0.11583,0.0153583006872505,0.045988045988046,0.185603672469681,1,0,0,0,0.7513255041084,0.101286526590792,143.666666666667,37.3723087150026,2.66666666666667,7.58916606719352,1.02208141321045,0.0607833081864973,330,1023.88671248337,330,1023.88671248337,660,2047.77342496674,264,751.327440652158,528,1502.65488130432,1,0,1,0,1,0,0,0,1,0,5.85,0.775671751881339,1.5548448,0,original_stable,0
